suite,family,graph_id,graph_seed,density,case,layers,method,compiler_seed,route_mode,selector_reason,native_2q,cx,depth,twoq_depth,duration_us,router_seconds,level3_seconds,total_compile_seconds,swaps_before_level3,state_error,total_variation,ideal_cut,compiled_ideal_cut,noise_simulated,shots,noisy_cut,noisy_minus_ideal,simulator_seconds,final_positions
balanced,medium50,80006,22340930,0.5,qaoa_p1,1,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",245,245,141,80,31.132444444444456,0.49723850000009406,0.014227299994672649,0.5125583000044571,52,8.800906043067065e-15,8.618909209786318e-15,28.237310752557853,28.237310752558344,False,0,nan,nan,0.0,"[14, 7, 5, 15, 9, 4, 11, 0, 1, 3, 6, 13, 8, 12, 2, 10]"
balanced,medium50,80006,22340930,0.5,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,295,295,196,130,49.059555555555605,0.0,0.018575699999928474,0.02007809998758603,0,6.155449234280807e-15,5.911556823563535e-15,28.237310752557853,28.237310752558187,False,0,nan,nan,0.0,"[9, 5, 11, 15, 8, 14, 3, 2, 6, 0, 13, 4, 1, 12, 7, 10]"
balanced,medium50,80006,22340930,0.5,qaoa_p1,1,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",245,245,141,80,31.132444444444456,0.44240080000599846,0.013333399998373352,0.4566285000037169,52,8.800906043067065e-15,8.618909209786318e-15,28.237310752557853,28.237310752558344,False,0,nan,nan,0.0,"[14, 7, 5, 15, 9, 12, 11, 0, 1, 3, 4, 13, 8, 6, 2, 10]"
balanced,medium50,80006,22340930,0.5,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,310,310,214,133,51.50577777777782,0.0,0.016784799998276867,0.01758240000344813,0,9.785047624610858e-15,9.554275357022682e-15,28.237310752557853,28.237310752558393,False,0,nan,nan,0.0,"[9, 13, 14, 5, 12, 8, 15, 6, 11, 10, 3, 2, 7, 0, 4, 1]"
balanced,medium50,80006,22340930,0.5,qaoa_p1,1,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",245,245,141,80,31.132444444444456,0.5066403999953764,0.01318110000283923,0.5206433999992441,52,8.800906043067065e-15,8.618909209786318e-15,28.237310752557853,28.237310752558344,False,0,nan,nan,0.0,"[14, 7, 5, 15, 9, 12, 11, 0, 1, 3, 4, 13, 8, 6, 2, 10]"
balanced,medium50,80006,22340930,0.5,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,638,638,402,248,98.5600000000003,0.0,0.026613699999870732,0.02796290001424495,0,1.3593209514458817e-14,1.3247559316668493e-14,29.300147334748857,29.30014733474963,False,0,nan,nan,0.0,"[9, 8, 11, 14, 13, 5, 3, 0, 1, 2, 15, 6, 12, 10, 4, 7]"
balanced,medium50,80006,22340930,0.5,qaoa_p2,2,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",492,492,265,153,60.64355555555566,0.8024903000041377,0.019290799988084473,0.8232827000028919,98,1.5374707103413167e-14,1.5098864032792692e-14,29.300147334748857,29.300147334749738,False,0,nan,nan,0.0,"[6, 0, 2, 7, 15, 14, 13, 4, 5, 1, 12, 11, 10, 3, 9, 8]"
balanced,medium50,80006,22340930,0.5,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,650,650,434,252,98.3680000000003,0.0,0.02712729999620933,0.028659400006290525,0,1.6219316001894177e-14,1.5970467778614553e-14,29.300147334748857,29.300147334749788,False,0,nan,nan,0.0,"[9, 2, 8, 11, 6, 3, 4, 0, 5, 1, 15, 10, 7, 14, 12, 13]"
balanced,medium50,80006,22340930,0.5,qaoa_p2,2,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",495,495,275,149,58.58133333333344,0.7835025000094902,0.019431100008659996,0.8043976000044495,98,1.518635065993481e-14,1.4901964769570938e-14,29.300147334748857,29.30014733474973,False,0,nan,nan,0.0,"[6, 0, 2, 10, 4, 12, 14, 7, 5, 1, 13, 11, 15, 3, 9, 8]"
balanced,medium50,80006,22340930,0.5,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,646,646,415,262,100.99911111111147,0.0,0.026271499998983927,0.027670199997373857,0,1.4169926429491557e-14,1.3860223452205964e-14,29.300147334748857,29.300147334749667,False,0,nan,nan,0.0,"[0, 5, 6, 3, 9, 1, 11, 14, 2, 8, 15, 4, 13, 12, 7, 10]"
balanced,medium50,80006,22340930,0.5,qaoa_p2,2,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",515,515,287,165,66.79466666666679,0.7854042999970261,0.019754299995838664,0.8065778000018327,98,1.4716887768131573e-14,1.441579782543734e-14,29.300147334748857,29.3001473347497,False,0,nan,nan,0.0,"[6, 1, 2, 7, 15, 14, 13, 4, 5, 0, 12, 11, 10, 3, 9, 8]"
balanced,medium50,80007,22340931,0.5,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,307,307,211,121,47.6871111111112,0.0,0.01638719999755267,0.01722939999308437,0,8.882163787576693e-15,8.69915156170616e-15,29.013964310929662,29.013964310930163,False,0,nan,nan,0.0,"[9, 3, 2, 8, 1, 0, 5, 6, 4, 7, 11, 14, 15, 12, 13, 10]"
balanced,medium50,80007,22340931,0.5,qaoa_p1,1,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",246,246,154,81,32.6897777777778,0.38772090000566095,0.01396270000259392,0.4026527000096394,46,1.0192633788520884e-14,1.0049152859491743e-14,29.013964310929662,29.013964310930245,False,0,nan,nan,0.0,"[5, 4, 13, 14, 6, 2, 0, 15, 1, 10, 3, 11, 12, 9, 8, 7]"
balanced,medium50,80007,22340931,0.5,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,309,309,207,115,47.06844444444448,0.0,0.016160800005309284,0.016963899994152598,0,8.30222329051975e-15,8.125876788448423e-15,29.013964310929662,29.01396431093013,False,0,nan,nan,0.0,"[14, 9, 13, 6, 12, 15, 11, 10, 0, 7, 8, 5, 2, 1, 3, 4]"
balanced,medium50,80007,22340931,0.5,qaoa_p1,1,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",248,248,149,74,30.186666666666678,0.37881609999749344,0.012813299996196292,0.39255609999236185,46,9.669270362904346e-15,9.516164003846615e-15,29.013964310929662,29.013964310930206,False,0,nan,nan,0.0,"[9, 1, 15, 14, 6, 7, 2, 12, 0, 10, 3, 11, 13, 8, 5, 4]"
balanced,medium50,80007,22340931,0.5,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,272,272,206,111,42.14044444444446,0.0,0.017619799997191876,0.018409099997370504,0,1.1074999016524734e-14,1.0898492718374533e-14,29.013964310929662,29.013964310930294,False,0,nan,nan,0.0,"[9, 5, 3, 8, 11, 14, 0, 15, 13, 12, 2, 1, 6, 7, 4, 10]"
balanced,medium50,80007,22340931,0.5,qaoa_p1,1,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",244,244,153,76,30.30755555555557,0.37577100000635255,0.012819399998988956,0.38944069998979103,46,9.773950348216696e-15,9.626194681673814e-15,29.013964310929662,29.013964310930216,False,0,nan,nan,0.0,"[13, 2, 15, 8, 6, 7, 0, 14, 1, 10, 3, 5, 11, 9, 12, 4]"
balanced,medium50,80007,22340931,0.5,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,651,651,411,237,92.82133333333361,0.0,0.026927799990517087,0.02828139999473933,0,1.2639488332084995e-14,1.2272775824537e-14,27.65255235488924,27.652552354889917,False,0,nan,nan,0.0,"[15, 9, 11, 14, 8, 0, 3, 1, 13, 7, 5, 2, 6, 12, 4, 10]"
balanced,medium50,80007,22340931,0.5,qaoa_p2,2,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",522,522,309,185,72.41244444444463,0.7359792999923229,0.018410899996524677,0.7557874999911292,89,9.872443275611605e-15,9.46418885926276e-15,27.65255235488924,27.652552354889757,False,0,nan,nan,0.0,"[0, 14, 5, 13, 4, 2, 7, 15, 12, 1, 3, 9, 11, 10, 8, 6]"
balanced,medium50,80007,22340931,0.5,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,647,647,419,257,97.37244444444478,0.0,0.026023300000815652,0.027363699991838075,0,1.1831177704360993e-14,1.144248991534762e-14,27.65255235488924,27.652552354889878,False,0,nan,nan,0.0,"[8, 9, 11, 5, 13, 14, 0, 15, 12, 4, 3, 2, 6, 10, 1, 7]"
balanced,medium50,80007,22340931,0.5,qaoa_p2,2,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",513,513,304,175,68.35200000000019,0.6732584000128554,0.018838899995898828,0.6935168000054546,89,1.0270855168499833e-14,9.876170794573949e-15,27.65255235488924,27.652552354889785,False,0,nan,nan,0.0,"[0, 14, 5, 13, 1, 6, 4, 15, 12, 2, 3, 9, 11, 7, 8, 10]"
balanced,medium50,80007,22340931,0.5,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,644,644,435,253,99.26400000000035,0.0,0.03962669998873025,0.04197259999637026,0,1.2810597562542749e-14,1.2443636388615775e-14,27.65255235488924,27.652552354889934,False,0,nan,nan,0.0,"[3, 15, 9, 5, 8, 14, 0, 11, 13, 12, 2, 1, 10, 4, 6, 7]"
balanced,medium50,80007,22340931,0.5,qaoa_p2,2,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",541,541,349,208,84.2240000000002,0.6783932999969693,0.018619199996464886,0.69844490000105,89,9.969754462431204e-15,9.571025801443214e-15,27.65255235488924,27.652552354889764,False,0,nan,nan,0.0,"[0, 7, 3, 8, 10, 6, 1, 15, 5, 12, 2, 9, 13, 4, 14, 11]"
balanced,medium50,80008,22340932,0.5,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,318,318,214,146,60.04622222222233,0.0,0.016716800004360266,0.0175423999899067,0,7.285187500169507e-15,6.9675497747331515e-15,25.512081161556576,25.51208116155693,False,0,nan,nan,0.0,"[3, 5, 9, 8, 0, 11, 2, 13, 14, 12, 15, 1, 6, 10, 4, 7]"
balanced,medium50,80008,22340932,0.5,qaoa_p1,1,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",239,239,167,92,37.78844444444448,0.4287317999987863,0.015406200007419102,0.4453108000016073,49,8.714396816342209e-15,8.447165514236466e-15,25.512081161556576,25.512081161557006,False,0,nan,nan,0.0,"[1, 15, 7, 12, 11, 5, 14, 2, 4, 10, 13, 0, 3, 8, 6, 9]"
balanced,medium50,80008,22340932,0.5,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,304,304,228,135,53.11288888888891,0.0,0.016659999993862584,0.01745909999590367,0,8.463627696931383e-15,8.155472506526295e-15,25.512081161556576,25.512081161556996,False,0,nan,nan,0.0,"[13, 14, 6, 10, 15, 9, 12, 11, 8, 7, 2, 3, 0, 4, 5, 1]"
balanced,medium50,80008,22340932,0.5,qaoa_p1,1,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",247,247,189,106,42.55288888888891,0.3801180000009481,0.012624099996173754,0.39359399999375455,49,8.36906387312337e-15,8.100322934487724e-15,25.512081161556576,25.512081161556992,False,0,nan,nan,0.0,"[1, 15, 10, 7, 11, 5, 14, 2, 4, 12, 13, 0, 3, 8, 6, 9]"
balanced,medium50,80008,22340932,0.5,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,305,305,255,148,56.89600000000011,0.0,0.016521199999260716,0.017319700011285022,0,7.674453593107987e-15,7.319578527501797e-15,25.512081161556576,25.512081161556956,False,0,nan,nan,0.0,"[6, 0, 2, 1, 15, 5, 9, 8, 3, 4, 13, 14, 7, 10, 11, 12]"
balanced,medium50,80008,22340932,0.5,qaoa_p1,1,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",250,250,184,105,42.161777777777814,0.3788249000062933,0.012691199997789226,0.39237459999276325,49,8.719991864381578e-15,8.462813789514146e-15,25.512081161556576,25.512081161557006,False,0,nan,nan,0.0,"[0, 15, 7, 4, 11, 5, 14, 2, 1, 10, 13, 12, 3, 8, 6, 9]"
balanced,medium50,80008,22340932,0.5,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,669,669,408,268,103.49511111111147,0.0,0.027302899994538166,0.028802000000723638,0,1.0566425186013503e-14,1.0190654037727419e-14,28.92977208044794,28.929772080448522,False,0,nan,nan,0.0,"[0, 4, 13, 15, 9, 7, 1, 6, 10, 12, 5, 3, 14, 11, 2, 8]"
balanced,medium50,80008,22340932,0.5,qaoa_p2,2,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",485,485,317,182,74.28977777777794,0.7311406000080751,0.02073269999527838,0.7532659999997122,95,1.1855663803037005e-14,1.141101960858988e-14,28.92977208044794,28.9297720804486,False,0,nan,nan,0.0,"[15, 10, 9, 8, 13, 3, 6, 14, 5, 4, 2, 12, 1, 11, 7, 0]"
balanced,medium50,80008,22340932,0.5,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,690,690,411,278,110.02311111111142,0.0,0.025778199997148477,0.027117399993585423,0,1.1023422223664476e-14,1.0690424622510464e-14,28.92977208044794,28.929772080448558,False,0,nan,nan,0.0,"[6, 15, 7, 0, 2, 1, 9, 10, 4, 5, 3, 11, 12, 14, 8, 13]"
balanced,medium50,80008,22340932,0.5,qaoa_p2,2,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",499,499,320,186,76.1173333333335,0.7273006999894278,0.019947499997215346,0.7486452000011923,95,1.0823251630730807e-14,1.0423451888756102e-14,28.92977208044794,28.929772080448537,False,0,nan,nan,0.0,"[15, 10, 9, 11, 12, 5, 14, 7, 2, 13, 3, 6, 8, 4, 1, 0]"
balanced,medium50,80008,22340932,0.5,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,646,646,447,266,105.00266666666698,0.0,0.028020800004014745,0.02964040001097601,0,1.118505986952572e-14,1.0820859340971635e-14,28.92977208044794,28.92977208044856,False,0,nan,nan,0.0,"[15, 11, 9, 3, 0, 5, 2, 8, 13, 14, 6, 12, 1, 7, 10, 4]"
balanced,medium50,80008,22340932,0.5,qaoa_p2,2,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",529,529,332,190,75.12888888888907,0.7830709999980172,0.020636899993405677,0.8052266000013333,95,1.0565959477087434e-14,1.0130866331865085e-14,28.92977208044794,28.92977208044852,False,0,nan,nan,0.0,"[14, 13, 9, 8, 11, 5, 12, 0, 7, 10, 3, 15, 2, 4, 6, 1]"
balanced,medium50,80009,22340933,0.5,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,307,307,227,146,55.630222222222294,0.0,0.01628039999923203,0.017092299996875226,0,7.859396362336228e-15,7.638584368414712e-15,28.534556195488626,28.534556195489063,False,0,nan,nan,0.0,"[9, 2, 11, 5, 14, 3, 6, 0, 8, 4, 10, 7, 1, 13, 15, 12]"
balanced,medium50,80009,22340933,0.5,qaoa_p1,1,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",233,233,147,77,29.781333333333347,0.34827750000113156,0.015167399993515573,0.364366699999664,46,8.232868799300035e-15,8.030891884691793e-15,28.534556195488626,28.53455619548908,False,0,nan,nan,0.0,"[7, 15, 2, 14, 9, 1, 3, 13, 4, 5, 8, 12, 10, 6, 0, 11]"
balanced,medium50,80009,22340933,0.5,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,303,303,238,149,56.02844444444453,0.0,0.015731199993751943,0.01653459999943152,0,6.917682750187328e-15,6.641538902974796e-15,28.534556195488626,28.534556195489007,False,0,nan,nan,0.0,"[3, 9, 2, 5, 0, 8, 11, 4, 14, 6, 15, 12, 1, 13, 7, 10]"
balanced,medium50,80009,22340933,0.5,qaoa_p1,1,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",238,238,149,75,30.15822222222224,0.3359328000078676,0.012439300000551157,0.3496549999981653,46,8.263968527436891e-15,8.074733495553116e-15,28.534556195488626,28.53455619548909,False,0,nan,nan,0.0,"[1, 15, 0, 14, 9, 7, 2, 13, 6, 3, 8, 12, 4, 5, 10, 11]"
balanced,medium50,80009,22340933,0.5,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,307,307,237,156,59.463111111111196,0.0,0.015619699988747016,0.016448499998659827,0,6.840793305364977e-15,6.619266525220606e-15,28.534556195488626,28.534556195489003,False,0,nan,nan,0.0,"[8, 9, 11, 14, 6, 15, 12, 5, 10, 0, 13, 2, 3, 7, 1, 4]"
balanced,medium50,80009,22340933,0.5,qaoa_p1,1,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",241,241,144,77,30.208000000000013,0.33948789999703877,0.013145999997504987,0.3535556999995606,46,8.078388982016455e-15,7.862835896358064e-15,28.534556195488626,28.534556195489074,False,0,nan,nan,0.0,"[4, 12, 1, 11, 9, 10, 2, 14, 6, 3, 8, 15, 7, 5, 0, 13]"
balanced,medium50,80009,22340933,0.5,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,642,642,411,233,95.6871111111115,0.0,0.02752060000784695,0.028998699999647215,0,1.3323527353284277e-14,1.286801852606346e-14,26.667111025228177,26.66711102522886,False,0,nan,nan,0.0,"[15, 13, 9, 8, 6, 14, 10, 5, 11, 12, 2, 0, 3, 7, 1, 4]"
balanced,medium50,80009,22340933,0.5,qaoa_p2,2,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",515,515,333,190,74.84444444444462,0.6770308999984991,0.018793499999446794,0.6972925000009127,92,1.0785119129706443e-14,1.027886257393652e-14,26.667111025228177,26.667111025228728,False,0,nan,nan,0.0,"[0, 2, 11, 5, 14, 9, 15, 12, 10, 7, 1, 13, 6, 4, 8, 3]"
balanced,medium50,80009,22340933,0.5,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,647,647,394,248,100.50133333333365,0.0,0.02609909999591764,0.02748089999658987,0,1.0848908351653939e-14,1.0318136980010392e-14,26.667111025228177,26.667111025228724,False,0,nan,nan,0.0,"[0, 15, 7, 6, 4, 10, 13, 12, 1, 2, 9, 11, 14, 3, 8, 5]"
balanced,medium50,80009,22340933,0.5,qaoa_p2,2,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",539,539,295,179,69.09155555555571,0.6795351000037044,0.019236299995100126,0.7002656999975443,92,1.0668458193958507e-14,1.0195961102777025e-14,26.667111025228177,26.66711102522872,False,0,nan,nan,0.0,"[0, 4, 3, 5, 2, 9, 11, 6, 13, 12, 7, 14, 15, 10, 8, 1]"
balanced,medium50,80009,22340933,0.5,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,633,633,446,282,110.826666666667,0.0,0.026415100001031533,0.02781049998884555,0,1.0263421102823256e-14,9.63768903241007e-15,26.667111025228177,26.6671110252287,False,0,nan,nan,0.0,"[9, 5, 3, 0, 8, 2, 6, 11, 4, 1, 7, 13, 14, 15, 10, 12]"
balanced,medium50,80009,22340933,0.5,qaoa_p2,2,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",516,516,305,197,74.89422222222238,0.687906799998018,0.0183926000026986,0.7077144999930169,92,1.0070400905608267e-14,9.497091837257973e-15,26.667111025228177,26.66711102522869,False,0,nan,nan,0.0,"[0, 2, 11, 9, 14, 5, 15, 12, 4, 10, 1, 13, 6, 7, 8, 3]"
balanced,medium50,80010,22340934,0.5,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,295,295,214,121,47.42400000000007,0.0,0.01638420000381302,0.017201299997395836,0,8.122891239485167e-15,7.773867098522283e-15,28.000271104793928,28.00027110479436,False,0,nan,nan,0.0,"[9, 11, 5, 8, 14, 6, 3, 15, 0, 10, 13, 1, 2, 12, 4, 7]"
balanced,medium50,80010,22340934,0.5,qaoa_p1,1,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",243,243,155,84,32.35555555555557,0.44480729999486357,0.013374600006500259,0.45935479999752715,55,8.613935387031485e-15,8.332485353085888e-15,28.000271104793928,28.000271104794393,False,0,nan,nan,0.0,"[13, 9, 5, 15, 11, 1, 3, 6, 8, 10, 4, 2, 14, 7, 0, 12]"
balanced,medium50,80010,22340934,0.5,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,299,299,179,107,42.424888888888916,0.0,0.015978799987351522,0.016807699998025782,0,8.190968282391183e-15,7.882893240949918e-15,28.000271104793928,28.000271104794372,False,0,nan,nan,0.0,"[9, 6, 0, 12, 15, 7, 1, 10, 4, 14, 13, 3, 2, 11, 5, 8]"
balanced,medium50,80010,22340934,0.5,qaoa_p1,1,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",249,249,162,90,35.612444444444456,0.4687424000003375,0.013017300007049926,0.4826364000036847,55,8.506483505309454e-15,8.304391973813596e-15,28.000271104793928,28.00027110479439,False,0,nan,nan,0.0,"[14, 11, 2, 15, 13, 0, 8, 6, 3, 10, 1, 5, 9, 4, 7, 12]"
balanced,medium50,80010,22340934,0.5,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,306,306,201,134,53.21244444444447,0.0,0.017828099997132085,0.018833200010703877,0,7.244890866891816e-15,6.6562392348927335e-15,28.000271104793928,28.000271104794294,False,0,nan,nan,0.0,"[14, 13, 8, 9, 11, 15, 6, 0, 5, 3, 12, 10, 2, 7, 1, 4]"
balanced,medium50,80010,22340934,0.5,qaoa_p1,1,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",247,247,153,86,34.268444444444455,0.46160880000388715,0.012783899990608916,0.475687400001334,55,8.34363243332273e-15,8.145403109686044e-15,28.000271104793928,28.000271104794386,False,0,nan,nan,0.0,"[14, 11, 3, 15, 13, 1, 8, 6, 5, 10, 7, 2, 9, 4, 0, 12]"
balanced,medium50,80010,22340934,0.5,qaoa_p2,2,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,637,637,384,232,92.3448888888892,0.0,0.026618200005032122,0.02834529998654034,0,1.2512585155855338e-14,1.2055685262823578e-14,30.09101250701077,30.091012507011506,False,0,nan,nan,0.0,"[13, 15, 14, 9, 11, 12, 8, 5, 10, 0, 6, 3, 7, 2, 4, 1]"
balanced,medium50,80010,22340934,0.5,qaoa_p2,2,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",496,496,337,179,70.85511111111127,0.7578164000005927,0.020473199998377822,0.7797305999993114,101,1.4406302111083665e-14,1.4008120024186696e-14,30.09101250701077,30.091012507011612,False,0,nan,nan,0.0,"[6, 7, 11, 1, 5, 2, 0, 10, 9, 3, 8, 4, 12, 14, 13, 15]"
balanced,medium50,80010,22340934,0.5,qaoa_p2,2,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,648,648,407,231,89.0666666666669,0.0,0.03336969998781569,0.03516150001087226,0,1.4545201122458398e-14,1.4118715735958838e-14,30.09101250701077,30.091012507011627,False,0,nan,nan,0.0,"[9, 8, 3, 5, 11, 6, 14, 15, 0, 13, 12, 2, 1, 10, 4, 7]"
balanced,medium50,80010,22340934,0.5,qaoa_p2,2,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",514,514,343,193,77.42577777777797,0.7876431000040611,0.020325699995737523,0.8093605000030948,101,1.3690166749892954e-14,1.3283069546809669e-14,30.09101250701077,30.091012507011573,False,0,nan,nan,0.0,"[12, 13, 14, 5, 4, 1, 0, 7, 9, 6, 8, 3, 15, 11, 10, 2]"
balanced,medium50,80010,22340934,0.5,qaoa_p2,2,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,646,646,381,245,92.78577777777807,0.0,0.026846300010220148,0.028224299996509217,0,1.273350513521485e-14,1.2295921640368711e-14,30.09101250701077,30.09101250701151,False,0,nan,nan,0.0,"[15, 0, 1, 10, 4, 9, 6, 7, 2, 12, 3, 5, 8, 11, 14, 13]"
balanced,medium50,80010,22340934,0.5,qaoa_p2,2,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",514,514,328,180,72.31288888888902,0.7672347000043374,0.02008999999088701,0.7887846999947214,101,1.374357293816481e-14,1.3323652025448134e-14,30.09101250701077,30.091012507011577,False,0,nan,nan,0.0,"[15, 12, 4, 8, 1, 6, 2, 14, 9, 7, 3, 5, 13, 10, 11, 0]"
balanced,medium50,80011,22340935,0.5,qaoa_p1,1,stock_level3,11,stock_qiskit,stock Qiskit Level 3 baseline,279,279,189,109,45.49688888888892,0.0,0.01634149999881629,0.017228299999260344,0,6.8626870632917e-15,6.353290988177575e-15,30.00019606903548,30.000196069035866,False,0,nan,nan,0.0,"[15, 8, 9, 5, 6, 11, 13, 14, 0, 3, 2, 10, 1, 7, 12, 4]"
balanced,medium50,80011,22340935,0.5,qaoa_p1,1,hybrid_level3,11,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",226,226,166,73,29.61777777777779,0.36534340000071097,0.013735700005781837,0.3801485000003595,47,1.0094664073652515e-14,9.704635827770079e-15,30.00019606903548,30.000196069036075,False,0,nan,nan,0.0,"[1, 7, 8, 11, 12, 6, 10, 2, 5, 13, 14, 15, 3, 4, 0, 9]"
balanced,medium50,80011,22340935,0.5,qaoa_p1,1,stock_level3,29,stock_qiskit,stock Qiskit Level 3 baseline,280,280,182,101,37.838222222222264,0.0,0.016468999994685873,0.017326400004094467,0,7.804938675664813e-15,7.275745680341183e-15,30.00019606903548,30.00019606903592,False,0,nan,nan,0.0,"[0, 1, 6, 4, 9, 7, 10, 15, 2, 5, 3, 12, 14, 11, 13, 8]"
balanced,medium50,80011,22340935,0.5,qaoa_p1,1,hybrid_level3,29,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",229,229,162,70,28.480000000000015,0.44700319999537896,0.013192099999287166,0.46151110000209883,47,9.529624205715982e-15,9.14300659642754e-15,30.00019606903548,30.000196069036036,False,0,nan,nan,0.0,"[2, 7, 14, 8, 12, 6, 10, 3, 5, 13, 11, 15, 4, 1, 0, 9]"
balanced,medium50,80011,22340935,0.5,qaoa_p1,1,stock_level3,47,stock_qiskit,stock Qiskit Level 3 baseline,282,282,194,98,39.829333333333366,0.0,0.016439999992144294,0.017272299999604,0,6.753934278002267e-15,5.939685257334932e-15,30.00019606903548,30.000196069035844,False,0,nan,nan,0.0,"[15, 9, 14, 13, 0, 11, 8, 5, 12, 6, 10, 3, 7, 1, 2, 4]"
balanced,medium50,80011,22340935,0.5,qaoa_p1,1,hybrid_level3,47,v4_beam,"supported QAOA with density 0.500 inside [0.45, 0.80]",226,226,166,73,29.617777777777786,0.37421829999948386,0.019357500001206063,0.39502039999933913,47,9.905025988728519e-15,9.523322469464316e-15,30.00019606903548,30.000196069036058,False,0,nan,nan,0.0,"[1, 7, 14, 8, 12, 6, 10, 2, 5, 13, 11, 15, 3, 4, 0, 9]"
